Data number,Slot opening width Bs0 (mm),Axial length of permanent magnet/moving pole distance a,Air gap thickness gap (mm),Coil radial width rcoil (mm),Permanent magnet radial length rpm (mm),Average thrust (N),Thrust fluctuation (N),Average copper loss (W)
1345,0.709952293,1.341640786,0.447213595,-1.224744871,-0.292770022,80.20952824,40.67885919,18.1897587
1346,-0.141990459,1.341640786,0.447213595,0,-0.292770022,96.5293962,52.88306477,20.88550993
1347,0.283980917,1.341640786,0.447213595,0,-0.292770022,96.09657335,45.33790514,20.88550993
1348,0.709952293,1.341640786,0.447213595,0,-0.292770022,89.03979705,43.50898529,20.88550993
1349,-0.141990459,1.341640786,0.447213595,1.224744871,-0.292770022,96.52114599,49.94783048,23.66959277
1350,0.283980917,1.341640786,0.447213595,1.224744871,-0.292770022,98.30637939,48.7133688,23.66959277
1351,0.709952293,1.341640786,0.447213595,1.224744871,-0.292770022,95.02644188,48.04548616,23.66959277
1352,-0.141990459,1.341640786,1.341640786,-1.224744871,-0.292770022,73.21789961,34.4510064,18.36213224
1353,-0.141990459,1.341640786,1.341640786,0,-0.292770022,92.31292527,42.95324076,21.07991317
1354,0.283980917,1.341640786,1.341640786,0,-0.292770022,93.40884061,37.20475852,21.07991317
1355,0.709952293,1.341640786,1.341640786,0,-0.292770022,96.26143974,38.77844685,21.07991317
1356,-0.141990459,1.341640786,1.341640786,1.224744871,-0.292770022,91.43453896,34.58558708,23.8861639
1357,-0.141990459,1.341640786,-1.341640786,-1.224744871,0.292770022,87.89834428,56.55875605,18.1897587
1358,-0.141990459,1.341640786,-1.341640786,0,0.292770022,96.45088385,82.8234328,20.88550993
1359,0.283980917,1.341640786,-1.341640786,0,0.292770022,96.83526596,80.79310706,20.88550993
1360,0.709952293,1.341640786,-1.341640786,0,0.292770022,100.484375,81.61911988,20.88550993
1361,-0.141990459,1.341640786,-1.341640786,1.224744871,0.292770022,106.9271887,73.09984891,23.66959277
1362,-0.141990459,1.341640786,-0.447213595,-1.224744871,0.292770022,91.49005685,48.60649011,18.36213224
1363,0.283980917,1.341640786,-0.447213595,-1.224744871,0.292770022,89.0824363,50.39633903,18.36213224
1364,0.709952293,1.341640786,-0.447213595,-1.224744871,0.292770022,90.40064715,52.03427728,18.36213224
1365,-0.141990459,1.341640786,-0.447213595,0,0.292770022,107.9072951,62.52717646,21.07991317
1366,0.283980917,1.341640786,-0.447213595,0,0.292770022,105.5734048,60.91344814,21.07991317
1367,0.709952293,1.341640786,-0.447213595,0,0.292770022,110.1150786,65.07457974,21.07991317
1368,-0.141990459,1.341640786,-0.447213595,1.224744871,0.292770022,104.5879161,50.62263315,23.8861639
1369,0.283980917,1.341640786,-0.447213595,1.224744871,0.292770022,106.0998323,49.97583065,23.8861639
1370,0.709952293,1.341640786,-0.447213595,1.224744871,0.292770022,107.0480052,50.13983728,23.8861639
1371,-0.141990459,1.341640786,0.447213595,-1.224744871,0.292770022,84.88351737,43.37255165,18.53446871
1372,0.283980917,1.341640786,0.447213595,-1.224744871,0.292770022,85.52507568,43.52573512,18.53446871
1373,0.709952293,1.341640786,0.447213595,-1.224744871,0.292770022,87.0123995,42.03024082,18.53446871
1374,-0.141990459,1.341640786,0.447213595,0,0.292770022,89.50583898,39.9908943,21.27426653
1375,0.283980917,1.341640786,0.447213595,0,0.292770022,92.90564482,48.11484127,21.27426653
1376,0.709952293,1.341640786,0.447213595,0,0.292770022,99.87684103,45.32603156,21.27426653
1377,-0.141990459,1.341640786,0.447213595,1.224744871,0.292770022,105.6478439,50.36828814,24.1026702
1378,0.283980917,1.341640786,0.447213595,1.224744871,0.292770022,105.2986984,50.21789158,24.1026702
1379,0.709952293,1.341640786,0.447213595,1.224744871,0.292770022,100.6989103,46.26725593,24.1026702
1380,-0.141990459,1.341640786,1.341640786,-1.224744871,0.292770022,86.13473104,46.26391722,18.70676915
1381,-0.141990459,1.341640786,1.341640786,0,0.292770022,93.00595831,46.2805701,21.46857138
1382,0.283980917,1.341640786,1.341640786,0,0.292770022,93.57327335,45.60358059,21.46857138
1383,0.709952293,1.341640786,1.341640786,0,0.292770022,92.55143409,47.42870152,21.46857138
1384,-0.141990459,1.341640786,1.341640786,1.224744871,0.292770022,101.7914668,45.92504749,24.31911344
1385,-0.141990459,1.341640786,-1.341640786,-1.224744871,0.878310066,95.06322219,72.47290823,18.53446871
1386,-0.141990459,1.341640786,-1.341640786,0,0.878310066,106.6073765,72.22217672,21.27426653
1387,0.283980917,1.341640786,-1.341640786,0,0.878310066,106.2821034,80.35961357,21.27426653
1388,0.709952293,1.341640786,-1.341640786,0,0.878310066,113.4298269,79.86099167,21.27426653
1389,-0.141990459,1.341640786,-1.341640786,1.224744871,0.878310066,121.1324845,83.88039543,24.1026702
1390,-0.141990459,1.341640786,-0.447213595,-1.224744871,0.878310066,95.72622412,55.2440769,18.70676915
1391,0.283980917,1.341640786,-0.447213595,-1.224744871,0.878310066,95.97199354,63.48532957,18.70676915
1392,0.709952293,1.341640786,-0.447213595,-1.224744871,0.878310066,95.3336156,64.34093046,18.70676915
1393,-0.141990459,1.341640786,-0.447213595,0,0.878310066,107.7620357,57.49463208,21.46857138
1394,0.283980917,1.341640786,-0.447213595,0,0.878310066,107.7782661,60.79122322,21.46857138
1395,0.709952293,1.341640786,-0.447213595,0,0.878310066,116.3716142,70.57179462,21.46857138
1396,-0.141990459,1.341640786,-0.447213595,1.224744871,0.878310066,117.5848897,78.70715134,24.31911344
1397,0.283980917,1.341640786,-0.447213595,1.224744871,0.878310066,116.4253136,77.80444368,24.31911344
1398,0.709952293,1.341640786,-0.447213595,1.224744871,0.878310066,116.6408509,82.16239766,24.31911344
1399,-0.141990459,1.341640786,0.447213595,-1.224744871,0.878310066,92.11709291,51.71870565,18.87903457
1400,0.283980917,1.341640786,0.447213595,-1.224744871,0.878310066,88.01876197,57.6020846,18.87903457
1401,0.709952293,1.341640786,0.447213595,-1.224744871,0.878310066,92.27621729,58.57435688,18.87903457
1402,-0.141990459,1.341640786,0.447213595,0,0.878310066,100.6780702,62.14359944,21.66282905
1403,0.283980917,1.341640786,0.447213595,0,0.878310066,102.4871742,65.88575756,21.66282905
1404,0.709952293,1.341640786,0.447213595,0,0.878310066,103.2466275,64.03303901,21.66282905
1405,-0.141990459,1.341640786,0.447213595,1.224744871,0.878310066,122.2844377,81.02792893,24.53549533
1406,0.283980917,1.341640786,0.447213595,1.224744871,0.878310066,119.8940205,71.04076054,24.53549533
1407,0.709952293,1.341640786,0.447213595,1.224744871,0.878310066,118.6518199,66.88742,24.53549533
1408,-0.141990459,1.341640786,1.341640786,-1.224744871,0.878310066,96.93987626,50.58870247,19.05126592
1409,-0.141990459,1.341640786,1.341640786,0,0.878310066,103.0225181,69.7736089,21.85704081
1410,0.283980917,1.341640786,1.341640786,0,0.878310066,103.4154708,64.39005955,21.85704081
1411,0.709952293,1.341640786,1.341640786,0,0.878310066,104.0882984,61.78344331,21.85704081
1412,-0.141990459,1.341640786,1.341640786,1.224744871,0.878310066,113.9113335,56.53696053,24.75181749
1413,-0.141990459,1.341640786,-1.341640786,-1.224744871,1.463850109,97.32251185,81.02736911,18.87903457
1414,-0.141990459,1.341640786,-1.341640786,0,1.463850109,115.6468186,95.14075565,21.66282905
1415,0.283980917,1.341640786,-1.341640786,0,1.463850109,119.2057373,100.959065,21.66282905
1416,0.709952293,1.341640786,-1.341640786,0,1.463850109,121.6104806,98.96465479,21.66282905
1417,-0.141990459,1.341640786,-1.341640786,1.224744871,1.463850109,134.2251944,100.3650739,24.53549533
1418,-0.141990459,1.341640786,-0.447213595,-1.224744871,1.463850109,94.82227756,62.89864099,19.05126592
1419,0.283980917,1.341640786,-0.447213595,-1.224744871,1.463850109,93.85801374,68.18457933,19.05126592
1420,0.709952293,1.341640786,-0.447213595,-1.224744871,1.463850109,97.95440365,70.41892018,19.05126592
1421,-0.141990459,1.341640786,-0.447213595,0,1.463850109,113.4819809,101.272894,21.85704081
1422,0.283980917,1.341640786,-0.447213595,0,1.463850109,108.5245671,106.4786881,21.85704081
1423,0.709952293,1.341640786,-0.447213595,0,1.463850109,115.1621094,106.517161,21.85704081
1424,-0.141990459,1.341640786,-0.447213595,1.224744871,1.463850109,131.8145004,93.33204998,24.75181749
1425,0.283980917,1.341640786,-0.447213595,1.224744871,1.463850109,133.0222661,84.00062356,24.75181749
1426,0.709952293,1.341640786,-0.447213595,1.224744871,1.463850109,133.1850498,90.67960203,24.75181749
1427,-0.141990459,1.341640786,0.447213595,-1.224744871,1.463850109,100.4392275,51.08952355,19.22346413
1428,0.283980917,1.341640786,0.447213595,-1.224744871,1.463850109,100.8665537,56.29813573,19.22346413
1429,0.709952293,1.341640786,0.447213595,-1.224744871,1.463850109,102.4001663,55.46177442,19.22346413
1430,-0.141990459,1.341640786,0.447213595,0,1.463850109,107.3850697,73.10201128,22.0512079
1431,0.283980917,1.341640786,0.447213595,0,1.463850109,104.3595764,85.58932929,22.0512079
1432,0.709952293,1.341640786,0.447213595,0,1.463850109,103.366128,83.7175139,22.0512079
1433,-0.141990459,1.341640786,0.447213595,1.224744871,1.463850109,123.957389,74.42196299,24.96808152
1434,0.283980917,1.341640786,0.447213595,1.224744871,1.463850109,125.8103708,79.49018051,24.96808152
1435,0.709952293,1.341640786,0.447213595,1.224744871,1.463850109,124.6710576,79.29448284,24.96808152
1436,-0.141990459,1.341640786,1.341640786,-1.224744871,1.463850109,89.08282848,56.27536575,19.3956301
1437,-0.141990459,1.341640786,1.341640786,0,1.463850109,105.8273774,71.38809094,22.2453315
1438,0.283980917,1.341640786,1.341640786,0,1.463850109,104.4177808,71.92717086,22.2453315
1439,0.709952293,1.341640786,1.341640786,0,1.463850109,116.1798885,82.40403738,22.2453315
1440,-0.141990459,1.341640786,1.341640786,1.224744871,1.463850109,121.4230169,66.84680606,25.18428894
